title,url,date,snippet
Edo govt reviews 24-hour curfew to 4pm to 6am daily,https://www.vanguardngr.com/2020/10/edo-govt-reviews-24-hour-curfew-to-4pm-to-6am-daily/,22-Oct-20,"The Edo State Government has reviewed the 24-hour curfew earlier imposed in the state on Monday, October 19, 2020, to quell civil disturbances in the wake of the hijack of #ENDSARS protests. The curfew is now to commence from 4 pm to 6 am daily, starting from Friday, October 23, and would be reviewed after […]"
"#EndSARS Protest: Hoodlums shoot 2 policemen, burn stations, release 8 suspects in Ebonyi",https://www.vanguardngr.com/2020/10/endsars-protest-hoodlums-shoot-two-policemen-burn-police-stations-release-eight-suspects-in-ebonyi/,22-Oct-20,"By Peter Okutu Hoodlums that hijacked the EndSARS protests in Abakaliki, Thursday reportedly shot two Policemen, injuring them in the process. The victims who are presently nursing their injuries were shot at Central Police Station, Abakaliki as the Hoodlums set ablaze two Police Divisions in the State. The inferno that occurred at the two Police […]"
"#EndSARS: Don’t aggravate the situation, Buhari warns security agencies",https://www.vanguardngr.com/2020/10/endsars-dont-aggravate-the-situation-buhari-warns-security-agencies/,22-Oct-20,
#ENDSARS: Buhari will take action in few hours – Monguno,https://www.vanguardngr.com/2020/10/endsars-buhari-will-take-action-in-few-hours-monguno/,22-Oct-20,
#EndSARS: PDP lawmakers urge Buhari to address the nation,https://www.vanguardngr.com/2020/10/endsars-pdp-lawmakers-urge-buhari-to-address-the-nation/,22-Oct-20,
EndSARS: Security beef up around banks amidst threat of renewed protest in Bayelsa,https://www.vanguardngr.com/2020/10/endsars-security-beef-up-around-banks-amidst-threat-of-renewed-protest-in-bayelsa/,22-Oct-20,
#EndSARS: Young lawmakers want House of Reps to reconvene over Lagos killings,https://www.vanguardngr.com/2020/10/endsars-young-lawmakers-want-house-of-reps-to-reconvene-over-lagos-killings/,22-Oct-20,
"#EndSARS: TMG condemns deployment of soldiers, urges Buhari to address Nigerians",https://www.vanguardngr.com/2020/10/endsars-tmg-condemns-deployment-of-soldiers-urges-buhari-to-address-nigerians/,22-Oct-20,
"#EndSARS: Edo Assembly condemns violence, declares supports for protest",https://www.vanguardngr.com/2020/10/endsars-edo-assembly-condemns-violence-declares-supports-for-protest/,22-Oct-20,
"#ENDSARS: Vehicles, shops razed as hoodlums set Ojodu Police Station on fire",https://www.vanguardngr.com/2020/10/endsars-vehicles-shops-razed-as-hoodlums-set-ojodu-police-station-on-fire/,22-Oct-20,"By Bose Adelaja Another facility belonging to the Nigeria Police Force in Ojodu Berger area of Lagos State, were Thursday, razed when during an attack on the facility by a group of hoodlums. Vanguard gathered that some shops attached to the station as well as stationary vehicles were razed by the hoodlums who were said […]"
#EndSARS Protest: Afenifere blasts Buhari for silence over Tuesday killings,https://www.vanguardngr.com/2020/10/endsars-protest-afenifere-blasts-buhari-for-silence-over-tuesday-killings/,22-Oct-20,"The pan-Yoruba socio-political organisation, Afenifere, yesterday, lampooned President Muhammadu Buhari for keeping mute over the Lekki toll gate killings and failing to visit the scene or commiserate with those who lost dear ones."
"#ENDSARS: Okowa declares 48 hours curfew, shutdown  schools in Delta",https://www.vanguardngr.com/2020/10/endsars-okowa-declares-48-hours-curfew-shutdown-schools-in-delta/,22-Oct-20,"…Commends the youths for the peaceful protest  …As hoodlums raze Road Safety office, Beautification Garden in Asaba By Festus Ahon DELTA State Governor, Dr Ifeanyi Okowa, Thursday declared 48 hours curfew across the State as tension heightened in major towns and cities of the State. Suspected hoodlums had Wednesday night set ablaze the operational office […]"
#EndSARS: Ayade halts tuition for indigenes in state-owned university,https://www.vanguardngr.com/2020/10/endsars-ayade-halts-tuition-for-indigenes-in-state-owned-university/,22-Oct-20,
"CAGG condemns hijack of #EndSARS protest, calls for halt",https://www.vanguardngr.com/2020/10/cagg-condemns-hijack-of-endsars-protest-calls-for-halt/,22-Oct-20,
"#EndSARS: Suspected hoodlums allegedly set Okitipupa LG Secretariat, police station on fire",https://www.vanguardngr.com/2020/10/endsars-suspected-hoodlums-allegedly-set-okitipupa-lg-secretariat-police-station-on-fire/,22-Oct-20,
#EndSARS: US condemns ‘excessive’ use of force by Nigerian military,https://www.vanguardngr.com/2020/10/endsars-us-condemns-excessive-use-of-force-by-nigerian-military/,22-Oct-20,
"#EndSARS: Overhaul your govt to make it more responsive, PGF DG urges Buhari",https://www.vanguardngr.com/2020/10/endsars-overhaul-your-govt-to-make-it-more-responsive-pgf-dg-urges-buhari/,22-Oct-20,
#EndSARS Protest: Buhari presides over Security Council meeting,https://www.vanguardngr.com/2020/10/endsars-protest-buhari-presides-over-security-council-meeting/,22-Oct-20,
Sen Okonkwo condemns shooting of #ENDSARS protesters,https://www.vanguardngr.com/2020/10/sen-okonkwo-condemns-shooting-of-endsars-protesters/,22-Oct-20,"…urges FG to arrest situation before it becomes late By Victor Arjihromanus Senator Annie Okonkwo Thursday called on President  Muhammadu Buhari to as a matter of urgency address the  shootings and killings of unarmed and peaceful protesters in Lagos by security operatives. A statement made available by the senator, who represented Anambra Central District, expressed […]"
Lawmakers call for calm as EndSARS protest turns violent in Ondo State,https://www.vanguardngr.com/2020/10/lawmakers-call-for-calm-as-endsars-protest-turns-violent-in-ondo-state/,22-Oct-20,"The Ondo State House of Assembly has called for calm as the EndSARS protests by youths across the country turned violent in the state. The Speaker, Mr Bamidele Oloyelogun, on Thursday in Akure entreated the protesters to embrace peace and allow the government to attend to their agitations. He assured that the lawmakers sympathised with […]"
"#ENDSARS: Macaulay urges NGF, NASS leadership to dialogue with protesters",https://www.vanguardngr.com/2020/10/endsars-macaulay-urges-ngf-nass-leadership-to-dialogue-with-protesters/,22-Oct-20,"AN activist and former labour leader in Delta State, Comrade Ovuozourie Macaulay, Thursday urged the leadership of the National Assembly, NASS and Nigeria’s Governors Forum, NGF to come together and dialogue with the leadership of the #ENDSARS protesters with a view to finding an amicable solution to the demands of the youths."
"Laser cameras, not CCTV, removed at Lekki Tollgate ― Sanwo-Olu",https://www.vanguardngr.com/2020/10/laser-cameras-not-cctv-removed-at-lekki-tollgate-%e2%80%95-sanwo-olu/,22-Oct-20,"Arogbonlo Israel Lagos State Governor, Babajide Sanwo-Olu on Thursday, has revealed that it was only the laser camera that was removed and not Closed Circuit Television (CCTV) camera during the attack on #ENDSARS protesters at Lekki Toll Gate, by the Nigerian Army on Tuesday, 20th October. The Governor disclosed this when asked during an interview […]"
#ENDSARS: Security cameras were not removed from Lekki toll gate – LCC mgt,https://www.vanguardngr.com/2020/10/endsars-security-cameras-were-not-removed-from-lekki-toll-gate-lcc-mgt/,22-Oct-20,
#EndSARS: Ohanaeze Ndigbo disowns Nnamdi Kanu on destruction of Yoruba assets,https://www.vanguardngr.com/2020/10/endsars-ohanaeze-ndigbo-disown-nnamdi-kanu-on-destruction-of-yoruba-assets/,22-Oct-20,
#ENDSARS: We don’t want a repeat of what happened yesterday – Sanwo-Olu (Video),https://www.vanguardngr.com/2020/10/endsars-we-dont-want-a-repeat-of-what-happened-yesterday-sanwo-olu-video/,22-Oct-20,
#EndSARS: African Union ‘strongly condemns’ killing of protesters,https://www.vanguardngr.com/2020/10/endsars-african-union-strongly-condemns-killing-of-protesters/,22-Oct-20,
"Enugu exempts essential, emergency workers from curfew",https://www.vanguardngr.com/2020/10/enugu-exempts-essential-emergency-workers-from-curfew/,22-Oct-20,"The Enugu State Government has exempted health, essential, and emergency workers from the curfew imposed on the three Local Government Areas (LGAs) that make up Enugu metropolis. The state’s Commissioner for Information, Mr Chidi Aroh, gave the clarification in a statement on Thursday. READ ALSO: #EndSARS Protest: Enugu Government imposes curfew in 3 LGAs Gov. Ifeanyi […]"
"#EndSARS: Stocks nosedive, investors lose N113.1bn",https://www.vanguardngr.com/2020/10/endsars-stocks-nosedive-investors-lose-n113-1bn/,22-Oct-20,"By Peter Egwuatu The Nigerian stock market could not sustain the bullish performance recorded earlier in the week as the market, Wednesday, plunged by 0.75 per cent following the curfew announced by the Lagos State as a result of the protest by Nigerian youths against police brutality, tagged #EndSARS. Market analysts have expressed skepticism about […]"
#EndSARS: Buhari’s silence causing more problems – Nwodo,https://www.vanguardngr.com/2020/10/endsars-buharis-silence-causing-more-problems-nwodo/,22-Oct-20,"NSUKKA- The former national chairman of the People’s Democratic Party, PDP, Dr. Okwesilieze Nwodo, yesterday, called on the President Muhammadu Buhari, to address the protesting Nigerian youths and save the country from the impending anarchy."
#EndSARS: Buhari’s silence causing more problems ― Nwodo,https://www.vanguardngr.com/2020/10/endsars-buharis-silence-causing-more-problems-%e2%80%95-nwodo/,22-Oct-20,
"#EndSARS: Mountain of Fire and Miracles Ministries, condemns shooting of protesters",https://www.vanguardngr.com/2020/10/endsars-mountain-of-fire-and-miracles-ministries-condemns-shooting-of-protesters/,22-Oct-20,
"#ENDSARS: CAPPA demands int’l inquiry into killings in Lekki, across Nigeria",https://www.vanguardngr.com/2020/10/endsars-cappa-demands-intl-inquiry-into-killings-in-lekki-across-nigeria/,22-Oct-20,
"EU, Swedish Embassy condemn killings of #EndSARS protesters by soldiers",https://www.vanguardngr.com/2020/10/eu-swedish-embassy-condemn-killings-of-endsars-protesters-by-soldiers/,22-Oct-20,
Beyond #EndSARS: End the systemic inhumanity of the Nigerian state,https://www.vanguardngr.com/2020/10/beyond-endsars-end-the-systemic-inhumanity-of-the-nigerian-state/,22-Oct-20,
#EndSARS: Buhari becoming excessively repressive – ASUU,https://www.vanguardngr.com/2020/10/endsars-buhari-becoming-excessively-repressiveasuu/,22-Oct-20,
#EndSARS Protest: Enugu Government imposes curfew in 3 LGAs,https://www.vanguardngr.com/2020/10/endsars-protest-enugu-government-imposes-curfew-in-3-lgas/,22-Oct-20,
#EndSARS: Total paralysis as fires of fury ground Lagos,https://www.vanguardngr.com/2020/10/endsars-total-paralysis-as-fires-of-fury-ground-lagos/,22-Oct-20,
"Excess force on Nigerian youths protesting, affects their mental health, says Comedian Japhman",https://www.vanguardngr.com/2020/10/excess-force-on-nigerian-youths-protesting-affects-their-mental-health-says-comedian-japhman/,22-Oct-20,"…as he seeks compensation for killed #EndSARS victims A Nigerian US based Comedian, Japhet Attah Egwumah popularly known as Japhman has decried over what he calls excess use of force by the federal government on Nigerian youths exercising their civil right over police brutality. He said the agitation alone coupled with government’s highhandedness have affected […]"
"EndSARS: Gov Diri constitutes Judicial Panel, heads Security and Rights’ Committee",https://www.vanguardngr.com/2020/10/endsars-gov-diri-constitutes-judicial-panel-heads-security-and-rights-committee/,22-Oct-20,"The Bayelsa Government has constituted a judicial panel of inquiry as well as a special security and human rights committee in response to the demands of the #EndSARS protesters in the state. Gov. Douye Diri announced this in a statement on Wednesday by Mr Daniel Alabrah, his Chief Press Secretary, shortly after the 9th State […]"
"#EndSARS: Stocks nosedive, investors lose N113.1bn",https://www.vanguardngr.com/2020/10/endsars-stocks-nosedive-investors-lose-n113-1bn-2/,22-Oct-20,"By Peter Egwuatu   The Nigerian stock market could not sustain the bullish performance recorded earlier in the week as the market, yesterday, plunged by 0.75 percent following the curfew announced by the Lagos State as a result of the protest by Nigerian youths against police brutality, tagged #EndSARS. Market analysts have expressed […]"
#EndSARS: NIPR condemns shooting of protesters,https://www.vanguardngr.com/2020/10/endsars-nipr-condemns-shooting-of-protesters/,22-Oct-20,
EndSARS: ECOWAS calls for dialogue to end unrest,https://www.vanguardngr.com/2020/10/endsars-ecowas-calls-for-dialogue-to-end-unrest/,22-Oct-20,
"#EndSARS: Late Oke was stabbed by thug, rejected by 2 hospitals— Younger brother",https://www.vanguardngr.com/2020/10/endsars-late-oke-was-stabbed-by-thugs-rejected-by-2-hospitals-younger-brother/,22-Oct-20,
"#EndSARS: Nnamdi Kanu, IPOB have unleashed war on Yoruba nation – CPYY",https://www.vanguardngr.com/2020/10/endsars-nnamdi-kanu-ipob-have-unleashed-war-on-yoruba-nation-cpyy/,22-Oct-20,
"#EndSARS: Nigerians in Diaspora hold peace rally in London, condemns violence",https://www.vanguardngr.com/2020/10/endsars-nigerians-in-diaspora-hold-peace-rally-in-london-condemns-violence/,22-Oct-20,
"#EndSARS protesters, opposition using fake news to discredit military – NDF",https://www.vanguardngr.com/2020/10/endsars-protesters-opposition-using-fake-news-to-discredit-military-ndf/,22-Oct-20,
"#EndSARS Disturbances: Umahi apologises, imposes 24-hour curfew in Ebonyi",https://www.vanguardngr.com/2020/10/endsars-disturbances-umahi-apologises-imposes-24-hour-curfew-in-ebonyi/,22-Oct-20,"Gov. David Umahi of Ebonyi has imposed a 24-hour curfew in the state from 7.pm on Wednesday to forestall further breakdown of law and order by protesters. Umahi made the declaration in a state-wide broadcast after disturbances from protesters led to the destruction of some public facilities in Abakaliki, causing pandemonium among the citizens. The […]"
